seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
31,motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4,A→A→B→B→C→C→A→A→B→B→D→D→C→C→A→A→B→B→C→C→A,21,0,30,"[0, 38, 100, 138, 170, 202, 234, 266, 304, 330]",motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4,motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4,motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_3
32,motive_8→motive_8→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_8,A→A→B→B→C→C→A→A→D→D→A→A→D→D→E→E→B→B→C→C→A,21,28,2,"[28, 862]",motive_8→motive_8→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_8,motive_8→motive_8→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_8,
33,motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_1,A→A→B→B→C→C→D→D→A→A→D→D→C→C→A→A→D→D→E→E→A,21,62,2,"[62, 960]",motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_1,motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_7,
34,motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_4,A→A→B→B→A→A→C→C→D→D→B→B→A→A→B→B→A→A→D→D→E,21,50,2,"[50, 152]",motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_4,motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_7,
35,motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_4,A→A→B→B→C→C→D→D→B→B→C→C→B→B→C→C→B→B→D→D→A,21,2,2,"[2, 734]",motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_4,motive_4→motive_4→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_4,
36,motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2,A→A→B→B→C→C→D→D→A→A→B→B→C→C→D→D→A→A→C→C→D,21,32,2,"[32, 710]",motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2,motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_5,
37,motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,2,489,"[2, 4, 6, 8, 10, 12, 14, 16, 18, 20]",motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1,motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4,motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1
38,motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_6,A→A→B→B→A→A→C→C→B→B→A→A→B→B→A→A→C→C→B→B→A,21,8,14,"[8, 46, 56, 66, 206, 230, 332, 368, 378, 644]",motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_6,motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_6,motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_6
39,motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7,A→A→B→B→C→C→D→D→B→B→C→C→D→D→B→B→C→C→D→D→B,21,18,4,"[18, 158, 294, 922]",motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7,motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7,motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7
40,motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5,A→A→B→B→C→C→A→A→B→B→A→A→B→B→A→A→B→B→C→C→A,21,8,9,"[8, 130, 144, 204, 262, 416, 822, 864, 896]",motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5,motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5,motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5
41,motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_4,A→A→B→B→C→C→D→D→B→B→C→C→B→B→A→A→E→E→B→B→C,21,6,3,"[6, 262, 278]",motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_4,motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_4,motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_4
42,motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2,A→A→B→B→C→C→D→D→B→B→E→E→A→A→D→D→E→E→C→C→D,21,18,2,"[18, 280]",motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2,motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_7,
43,motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7,A→A→B→B→C→C→B→B→C→C→B→B→A→A→C→C→B→B→C→C→B,21,0,37,"[0, 66, 92, 182, 228, 240, 262, 284, 324, 346]",motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7,motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7,motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4
44,motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_4,A→A→B→B→C→C→D→D→B→B→C→C→D→D→B→B→A→A→C→C→D,21,20,2,"[20, 446]",motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_4,motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_1,
45,motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_6,A→A→B→B→C→C→D→D→E→E→F→F→G→G→D→D→E→E→G→G→D,21,164,2,"[164, 928]",motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_6,motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_6,
46,motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_6,A→A→B→B→A→A→C→C→D→D→C→C→B→B→A→A→B→B→C→C→D,21,10,2,"[10, 794]",motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_6,motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_6,
47,motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5,A→A→B→B→C→C→D→D→B→B→C→C→D→D→B→B→A→A→C→C→B,21,6,4,"[6, 70, 532, 936]",motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5,motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_5,motive_3→motive_3→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_2
48,motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,0,490,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]",motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7,motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1,motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7
