seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
36,motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_6,A→A→B→B→C→C→D→D→E→E→A→A→B→B→D→D→E→E→A→A→F,21,36,2,"[36, 146]",motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_6,motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_1,
37,motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→B→B→F,21,4,2,"[4, 48]",motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_3,motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_3,
38,motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_6,A→A→B→B→C→C→D→D→B→B→E→E→F→F→A→A→G→G→C→C→B,21,42,2,"[42, 176]",motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_6,motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_6,
39,motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3,A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→B→B→D→D,20,2,2,"[2, 92]",motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3,motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3,
40,motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→B→B,20,22,2,"[22, 124]",motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3,motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6,
41,motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_6,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→G→G→H→H→C,21,28,2,"[28, 176]",motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_6,motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_4,
42,motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→C→C→D→D→E,21,0,3,"[0, 100, 170]",motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4,motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_6,motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_4→motive_4→motive_7
43,motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_3,A→A→B→B→C→C→D→D→E→E→F→F→A→A→D→D→G→G→B→B→C,21,8,2,"[8, 90]",motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_3,motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_4,
44,motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_5,A→A→B→B→C→C→D→D→A→A→E→E→F→F→B→B→G→G→C→C→D,21,76,2,"[76, 162]",motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_5,motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_5,
45,motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→C→C→B→B→G→G→D→D→H,21,10,2,"[10, 128]",motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_2,motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_8,
46,motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→D→D→A,21,62,2,"[62, 126]",motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_2,motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_8,
47,motive_8→motive_8→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_5,A→A→B→B→C→C→D→D→E→E→F→F→C→C→G→G→H→H→B→B→C,21,0,2,"[0, 34]",motive_8→motive_8→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_5,motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_5,
48,motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→D→D→B→B→A,21,50,2,"[50, 136]",motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_2,motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_6,
49,motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→D→D→E→E→H→H→C,21,0,2,"[0, 152]",motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_1,motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_1,
50,motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_5,A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→D→D→E→E→G,21,10,2,"[10, 178]",motive_2→motive_2→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_5,motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_5,
51,motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→E→E→C,21,8,2,"[8, 90]",motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_2,motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_1,
52,motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→B→B→D→D→E,21,0,2,"[0, 124]",motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_2,motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_8,
53,motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_4→motive_4→motive_8,A→A→B→B→C→C→D→D→A→A→B→B→E→E→C→C→A→A→B→B→F,21,122,2,"[122, 170]",motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_4→motive_4→motive_8,motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_4→motive_4→motive_7,
54,motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_8,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→B→B→A→A→D,21,12,3,"[12, 64, 134]",motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_8,motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_1,motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_5
55,motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_5,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→C→C→D→D→G,21,44,3,"[44, 104, 134]",motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_5,motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_5,motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_5
