seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
30,motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6,A→A→B→B→C→C→B→B→C→C→A→A→B→B→C→C→A→A→B→B→C,21,18,2,"[18, 160]",motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6,motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6,
31,motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_1,A→A→B→B→C→C→B→B→C→C→A→A→B→B→C→C→A→A→B→B→C,21,0,2,"[0, 158]",motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_1,motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_1,
32,motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,8,119,"[8, 10, 12, 14, 16, 18, 20, 22, 24, 26]",motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8,motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5,motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8
33,motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_1,A→A→B→B→C→C→A→A→B→B→C→C→B→B→A→A→B→B→C→C→D,21,2,2,"[2, 194]",motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_1,motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_3→motive_3→motive_1,
34,motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1,A→A→B→B→C→C→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B,21,0,15,"[0, 24, 46, 64, 82, 104, 122, 140, 162, 180]",motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1,motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3,motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3
35,motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7,A→A→B→B→A→A→B→B→A→A→B→B→C→C→A→A→B→B→A→A→B,21,4,13,"[4, 22, 36, 54, 72, 86, 104, 122, 136, 154]",motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7,motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7,motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7
36,motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_4,A→A→B→B→C→C→A→A→C→C→B→B→A→A→C→C→B→B→A→A→C,21,0,3,"[0, 64, 280]",motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_4,motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_4,motive_2→motive_2→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_4→motive_4→motive_5→motive_5→motive_2→motive_2→motive_4
37,motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_6,A→A→B→B→A→A→B→B→A→A→C→C→B→B→A→A→B→B→A→A→C,21,10,4,"[10, 104, 148, 198]",motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_6,motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_6,motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_6
38,motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_4,A→A→B→B→C→C→A→A→B→B→C→C→B→B→A→A→C→C→B→B→A,21,0,2,"[0, 10]",motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_4,motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_5,
39,motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_1→motive_1→motive_3,A→A→B→B→C→C→A→A→B→B→C→C→A→A→B→B→A→A→C→C→B,21,16,2,"[16, 66]",motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_1→motive_1→motive_3,motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_1→motive_1→motive_3,
40,motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1,A→A→B→B→A→A→B→B→C→C→A→A→B→B→A→A→B→B→A→A→B,21,0,16,"[0, 14, 28, 46, 60, 74, 92, 106, 120, 138]",motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1,motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1,motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_5→motive_5→motive_1
41,motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_4,A→A→B→B→C→C→B→B→C→C→B→B→C→C→D→D→C→C→B→B→C,21,0,2,"[0, 130]",motive_1→motive_1→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_4,motive_6→motive_6→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_2,
42,motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,0,2,"[0, 2]",motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6,motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5,
43,motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,2,114,"[2, 4, 6, 8, 10, 12, 14, 16, 18, 20]",motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7,motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4,motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7
44,motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_4,A→A→B→B→C→C→D→D→B→B→A→A→B→B→C→C→A→A→B→B→D,21,32,2,"[32, 100]",motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_4,motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_4,
45,motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_6,A→A→B→B→C→C→D→D→A→A→B→B→C→C→A→A→D→D→C→C→A,21,4,2,"[4, 94]",motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_6,motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_6,
46,motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_3,A→A→B→B→C→C→B→B→A→A→C→C→B→B→A→A→C→C→B→B→A,21,4,6,"[4, 20, 36, 58, 100, 116]",motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_3,motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_4→motive_4→motive_2,motive_3→motive_3→motive_4→motive_4→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_3
47,motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2,A→A→B→B→C→C→A→A→B→B→C→C→A→A→B→B→C→C→A→A→B,21,12,109,"[12, 14, 16, 18, 20, 22, 24, 26, 28, 30]",motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2,motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5,motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6
