seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
136,motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_7,A→A→B→B→C→C→A→A→D→D→B→B→A→A→C→C→B→B→A→A→D,21,10,2,"[10, 54]",motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_7,motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_7→motive_7→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_7,
137,motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_7,A→A→B→B→C→C→A→A→D→D→B→B→C→C→A→A→D→D→A→A→C,21,6,2,"[6, 78]",motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_7,motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_6→motive_6→motive_3→motive_3→motive_6→motive_6→motive_7,
138,motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_6,A→A→B→B→A→A→C→C→D→D→E→E→C→C→D→D→A→A→B→B→A,21,4,13,"[4, 70, 86, 124, 140, 178, 194, 232, 314, 372]",motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_6,motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_8→motive_8→motive_6,motive_6→motive_6→motive_8→motive_8→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_6
139,motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_1,A→A→B→B→C→C→A→A→B→B→A→A→B→B→D→D→C→C→A→A→B,21,0,27,"[0, 22, 44, 66, 88, 110, 132, 154, 176, 198]",motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_1,motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_1,motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_1
140,motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_7,A→A→B→B→C→C→D→D→B→B→C→C→A→A→B→B→C→C→A→A→B,21,50,4,"[50, 180, 310, 386]",motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_7,motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_7,motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_7
141,motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_7,A→A→B→B→A→A→B→B→A→A→B→B→A→A→C→C→D→D→A→A→B,21,8,13,"[8, 40, 96, 138, 166, 264, 320, 390, 446, 488]",motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_7,motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_7,motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_7→motive_7→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_4→motive_4→motive_7
142,motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_8,A→A→B→B→C→C→B→B→A→A→C→C→B→B→A→A→B→B→C→C→B,21,0,35,"[0, 14, 28, 42, 56, 70, 84, 98, 112, 140]",motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_8,motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_8,motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_8
143,motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_5,A→A→B→B→C→C→D→D→B→B→C→C→A→A→B→B→C→C→D→D→B,21,0,5,"[0, 30, 60, 496, 502]",motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_5,motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_5,motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_5
144,motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_3,A→A→B→B→C→C→A→A→B→B→A→A→B→B→C→C→A→A→B→B→D,21,62,10,"[62, 110, 158, 206, 254, 302, 350, 398, 446, 494]",motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_3,motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_3,motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_3
145,motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_3,A→A→B→B→C→C→A→A→B→B→A→A→C→C→A→A→B→B→C→C→A,21,16,31,"[16, 58, 72, 86, 100, 114, 128, 142, 184, 198]",motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_3,motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_3,motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_3
146,motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2,A→A→B→B→C→C→B→B→A→A→C→C→B→B→A→A→D→D→B→B→A,21,2,2,"[2, 410]",motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2,motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_6→motive_6→motive_2,
147,motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_2,A→A→B→B→C→C→A→A→B→B→A→A→C→C→B→B→A→A→B→B→C,21,4,84,"[4, 12, 20, 28, 36, 44, 52, 60, 68, 76]",motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_2,motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_2,motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_2
148,motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_3,A→A→B→B→C→C→A→A→D→D→C→C→A→A→B→B→D→D→C→C→A,21,2,34,"[2, 22, 42, 62, 82, 102, 122, 142, 162, 182]",motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_3,motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_3,motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_3
149,motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_3,A→A→B→B→C→C→A→A→C→C→B→B→A→A→C→C→A→A→D→D→C,21,4,19,"[4, 26, 48, 70, 92, 114, 136, 158, 180, 202]",motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_3,motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_3,motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_3
150,motive_4→motive_4→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_3,A→A→B→B→A→A→C→C→D→D→E→E→C→C→D→D→E→E→C→C→D,21,12,12,"[12, 90, 158, 236, 314, 392, 454, 522, 590, 668]",motive_4→motive_4→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_3,motive_4→motive_4→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_3,motive_4→motive_4→motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_3
151,motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_1,A→A→B→B→C→C→D→D→A→A→C→C→D→D→C→C→A→A→D→D→C,21,2,3,"[2, 194, 560]",motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_1,motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_1,motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_1
